YEAR,DISPOSITION,OFFENSE TYPE,RACE,DEFENDANT COUNT
2012,Plea Of Guilty,Violation Order Of Protection,Unknown,1
2012,Plea Of Guilty,Violation Order Of Protection,White,4
2012,Plea Of Guilty,Violation Order Of Protection,White [Hispanic or Latino],8
2012,Plea of Guilty - Amended Charge,Aggravated DUI,White,1
2012,Plea of Guilty - Amended Charge,Aggravated Fleeing and Eluding,Black,1
2012,Plea of Guilty - Amended Charge,Armed Robbery,Black,2
2012,Plea of Guilty - Amended Charge,Burglary,Black,3
2012,Plea of Guilty - Amended Charge,Driving With Suspended Or Revoked License,Black,1
2012,Plea of Guilty - Amended Charge,Driving With Suspended Or Revoked License,HISPANIC,1
2012,Plea of Guilty - Amended Charge,DUI,Asian,1
2012,Plea of Guilty - Amended Charge,DUI,White [Hispanic or Latino],1
2012,Plea of Guilty - Amended Charge,Escape - Failure to Return,Black,1
2012,Plea of Guilty - Amended Charge,Forgery,,1
2012,Plea of Guilty - Amended Charge,Forgery,White,1
2012,Plea of Guilty - Amended Charge,Impersonating Police Officer,White,2
2012,Plea of Guilty - Amended Charge,Narcotics,Black,10
2012,Plea of Guilty - Amended Charge,Narcotics,White,1
2012,Plea of Guilty - Amended Charge,Narcotics,White [Hispanic or Latino],3
2012,Plea of Guilty - Amended Charge,Other Offense,Black,1
2012,Plea of Guilty - Amended Charge,Other Offense,HISPANIC,2
2012,Plea of Guilty - Amended Charge,Pandering,Black,1
2012,Plea of Guilty - Amended Charge,PROMIS Conversion,Black,6
2012,Plea of Guilty - Amended Charge,PROMIS Conversion,White,2
2012,Plea of Guilty - Amended Charge,Retail Theft,,1
2012,Plea of Guilty - Amended Charge,Retail Theft,Black,4
2012,Plea of Guilty - Amended Charge,Retail Theft,White,2
2012,Plea of Guilty - Amended Charge,Robbery,,1
2012,Plea of Guilty - Amended Charge,Robbery,White,1
2012,Plea of Guilty - Amended Charge,Sex Crimes,White,1
2012,Plea of Guilty - Amended Charge,Stalking,White,1
2012,Plea of Guilty - Amended Charge,Theft,HISPANIC,1
2012,Plea of Guilty - Amended Charge,Vehicular Hijacking,Black,1
2012,Plea of Guilty - Lesser Included,Impersonating Police Officer,Black,1
2012,Plea of Guilty - Lesser Included,Narcotics,Black,1
2012,Plea of Guilty - Lesser Included,Narcotics,White,1
2012,Plea of Guilty - Lesser Included,Narcotics,White [Hispanic or Latino],2
2012,Plea of Guilty - Lesser Included,Narcotics,White/Black [Hispanic or Latino],1
2012,Plea of Guilty - Lesser Included,Other Offense,White,1
2012,Plea of Guilty - Lesser Included,PROMIS Conversion,Black,1
2012,Plea of Guilty - Lesser Included,PROMIS Conversion,HISPANIC,2
2012,Plea of Guilty - Lesser Included,PROMIS Conversion,White,1
2012,Plea of Guilty - Lesser Included,Sex Crimes,White [Hispanic or Latino],1
2013,BFW,Aggravated DUI,,1
2012,Plea of Guilty - Lesser Included,UUW - Unlawful Use of Weapon,White,1
2012,Plea of Guilty But Mentally Ill,Arson,Black,1
2012,SOL,Domestic Battery,Black,1
2012,SOL,Narcotics,Black,2
2012,SOL,Narcotics,White,1
2012,SOL,PROMIS Conversion,Black,1
2012,SOL,PROMIS Conversion,White,1
2012,SOL,Retail Theft,,1
2012,Superseded by Indictment,Aggravated Assault Police Officer,Black,1
2012,Superseded by Indictment,Aggravated Battery,Black,3
2012,Superseded by Indictment,Aggravated Battery Police Officer,Black,1
2012,Superseded by Indictment,Aggravated DUI,White,2
2012,Superseded by Indictment,Armed Robbery,Black,5
2012,Superseded by Indictment,Armed Violence,White [Hispanic or Latino],1
2012,Superseded by Indictment,Criminal Damage to Property,White,1
2012,Superseded by Indictment,DUI,White [Hispanic or Latino],1
2012,Superseded by Indictment,Forgery,Black,1
2012,Superseded by Indictment,Home Invasion,Black,1
2012,Superseded by Indictment,Homicide,Black,2
2012,Superseded by Indictment,Narcotics,Black,2
2012,Superseded by Indictment,Narcotics,White,1
2012,Superseded by Indictment,Other Offense,Black,1
2012,Superseded by Indictment,Possession of Stolen Motor Vehicle,Black,1
2012,Superseded by Indictment,Possession of Stolen Motor Vehicle,Unknown,1
2012,Superseded by Indictment,Possession of Stolen Motor Vehicle,White [Hispanic or Latino],1
2012,Superseded by Indictment,Theft,Black,1
2012,Superseded by Indictment,Theft,White,2
2012,Superseded by Indictment,UUW - Unlawful Use of Weapon,Black,5
2012,Superseded by Indictment,UUW - Unlawful Use of Weapon,White,1
2012,Verdict Guilty,Aggravated Battery,Black,2
2012,Verdict Guilty,Aggravated Battery,White [Hispanic or Latino],1
2012,Verdict Guilty,Aggravated Battery Police Officer,Black,2
2012,Verdict Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],3
2012,Verdict Guilty,Aggravated Battery With A Firearm,Black,1
2012,Verdict Guilty,Aggravated DUI,HISPANIC,1
2012,Verdict Guilty,Aggravated DUI,White,1
2012,Verdict Guilty,Aggravated DUI,White [Hispanic or Latino],1
2012,Verdict Guilty,Aggravated Fleeing and Eluding,White [Hispanic or Latino],1
2012,Verdict Guilty,Armed Robbery,Black,5
2012,Verdict Guilty,Armed Robbery,White [Hispanic or Latino],1
2012,Verdict Guilty,Arson,White,1
2012,Verdict Guilty,Attempt Homicide,Black,2
2012,Verdict Guilty,Attempt Homicide,White,1
2012,Verdict Guilty,Burglary,Black,7
2012,Verdict Guilty,Burglary,White,1
2012,Verdict Guilty,Domestic Battery,Black,4
2012,Verdict Guilty,Domestic Battery,HISPANIC,1
2012,Verdict Guilty,Driving With Suspended Or Revoked License,Black,1
2012,Verdict Guilty,Driving With Suspended Or Revoked License,White [Hispanic or Latino],1
2012,Verdict Guilty,Escape - Failure to Return,Black,2
2012,Verdict Guilty,Home Invasion,Black,4
2012,Verdict Guilty,Home Invasion,White,1
2012,Verdict Guilty,Homicide,Black,9
2012,Verdict Guilty,Homicide,White,3
2012,Verdict Guilty,Homicide,White [Hispanic or Latino],2
2012,Verdict Guilty,Kidnapping,White [Hispanic or Latino],1
2012,Verdict Guilty,Narcotics,Black,28
2012,Verdict Guilty,Narcotics,White,2
2012,Verdict Guilty,Narcotics,White [Hispanic or Latino],6
2012,Verdict Guilty,Other Offense,Black,1
2012,Verdict Guilty,Other Offense,White [Hispanic or Latino],1
2012,Verdict Guilty,Police Shooting,Black,1
2012,Verdict Guilty,Possession of Contraband in Penal Institution,Black,1
2012,Verdict Guilty,PROMIS Conversion,ASIAN,1
2012,Verdict Guilty,PROMIS Conversion,Black,90
2012,Verdict Guilty,PROMIS Conversion,HISPANIC,15
2012,Verdict Guilty,PROMIS Conversion,White,10
2012,Verdict Guilty,PROMIS Conversion,White [Hispanic or Latino],1
2012,Verdict Guilty,Reckless Discharge of Firearm,Asian,1
2012,Verdict Guilty,Residential Burglary,Black,3
2012,Verdict Guilty,Residential Burglary,White,2
2012,Verdict Guilty,Retail Theft,Black,4
2012,Verdict Guilty,Robbery,Black,1
2012,Verdict Guilty,Sex Crimes,White,2
2012,Verdict Guilty,Sex Crimes,White [Hispanic or Latino],1
2012,Verdict Guilty,Stalking,Black,1
2012,Verdict Guilty,Theft,,1
2012,Verdict Guilty,Theft,Black,2
2012,Verdict Guilty,Theft,White,1
2012,Verdict Guilty,Theft,White [Hispanic or Latino],1
2012,Verdict Guilty,Theft by Deception,Black,1
2012,Verdict Guilty,UUW - Unlawful Use of Weapon,Black,17
2012,Verdict Guilty,UUW - Unlawful Use of Weapon,HISPANIC,1
2012,Verdict Guilty,UUW - Unlawful Use of Weapon,White,1
2012,Verdict Guilty,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],1
2012,Verdict Guilty,Vehicular Hijacking,Black,1
2012,Verdict Guilty,Violation Order Of Protection,Black,1
2012,Verdict Guilty - Lesser Included,PROMIS Conversion,HISPANIC,1
2012,Verdict-Not Guilty,Aggravated Battery,Black,2
2012,Verdict-Not Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],1
2012,Verdict-Not Guilty,Aggravated Battery With A Firearm,Black,5
2012,Verdict-Not Guilty,Aggravated DUI,White [Hispanic or Latino],1
2012,Verdict-Not Guilty,Armed Robbery,Black,2
2012,Verdict-Not Guilty,Burglary,Black,4
2012,Verdict-Not Guilty,Domestic Battery,Black,1
2012,Verdict-Not Guilty,Driving With Suspended Or Revoked License,Black,1
2012,Verdict-Not Guilty,Gun - Non UUW,Black,1
2012,Verdict-Not Guilty,Gun - Non UUW,White,1
2012,Verdict-Not Guilty,Homicide,Black,1
2012,Verdict-Not Guilty,Intimidation,White,1
2012,Verdict-Not Guilty,Narcotics,Black,10
2012,Verdict-Not Guilty,Narcotics,White,1
2012,Verdict-Not Guilty,Other Offense,Black,3
2012,Verdict-Not Guilty,Other Offense,White,1
2012,Verdict-Not Guilty,Other Offense,White [Hispanic or Latino],1
2012,Verdict-Not Guilty,Possession of Contraband in Penal Institution,Black,1
2012,Verdict-Not Guilty,PROMIS Conversion,Black,18
2012,Verdict-Not Guilty,PROMIS Conversion,HISPANIC,7
2012,Verdict-Not Guilty,PROMIS Conversion,White,1
2012,Verdict-Not Guilty,PROMIS Conversion,White [Hispanic or Latino],1
2012,Verdict-Not Guilty,Prostitution,Black,1
2012,Verdict-Not Guilty,Reckless Discharge of Firearm,Black,1
2012,Verdict-Not Guilty,Residential Burglary,Black,1
2012,Verdict-Not Guilty,Sex Crimes,Black,1
2012,Verdict-Not Guilty,Sex Crimes,HISPANIC,1
2012,Verdict-Not Guilty,Theft,Black,1
2012,Verdict-Not Guilty,UUW - Unlawful Use of Weapon,Black,13
2012,Verdict-Not Guilty,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],2
2012,Verdict-Not Guilty,Vehicular Invasion,White [Hispanic or Latino],1
2012,WOWI,Aggravated DUI,HISPANIC,1
2012,WOWI,Burglary,Black,2
2012,WOWI,Narcotics,Black,1
2012,WOWI,Other Offense,Unknown,1
2012,WOWI,Other Offense,White,1
2012,WOWI,Sex Crimes,White [Hispanic or Latino],2
2012,WOWI,Violate Bail Bond,White,1
2013,,Criminal Trespass To Residence,White,2
2013,,Domestic Battery,White [Hispanic or Latino],1
2013,,Driving With Suspended Or Revoked License,Black,1
2013,,Driving With Suspended Or Revoked License,White,1
2013,,Fraudulent ID,,1
2013,,Homicide,Black,2
2013,,Narcotics,Black,1
2013,,Retail Theft,,1
2013,,Retail Theft,Black,1
2013,,UUW - Unlawful Use of Weapon,Black,2
2013,BFW,Aggravated Assault Police Officer,White [Hispanic or Latino],1
2013,BFW,Aggravated Battery Police Officer,Black,1
2013,BFW,Aggravated Battery Police Officer,White,1
2013,BFW,Aggravated Battery With A Firearm,White [Hispanic or Latino],1
2013,BFW,Aggravated DUI,Black,5
2013,BFW,Aggravated DUI,HISPANIC,8
2013,BFW,Aggravated DUI,White,8
2013,BFW,Aggravated DUI,White [Hispanic or Latino],36
2013,BFW,Aggravated Fleeing and Eluding,Black,1
2013,BFW,Aggravated Fleeing and Eluding,White,1
2013,BFW,Armed Violence,Black,1
2013,BFW,Attempt Armed Robbery,Black,1
2013,BFW,Attempt Homicide,Black,1
2013,BFW,Burglary,White [Hispanic or Latino],3
2013,BFW,Criminal Damage to Property,Black,1
2013,BFW,Deceptive Practice,White,1
2013,BFW,Domestic Battery,White [Hispanic or Latino],1
2013,BFW,Driving With Suspended Or Revoked License,Asian,1
2013,BFW,Driving With Suspended Or Revoked License,Black,1
2013,BFW,Driving With Suspended Or Revoked License,White,1
2013,BFW,Driving With Suspended Or Revoked License,White [Hispanic or Latino],4
2013,BFW,DUI,Black,1
2013,BFW,DUI,HISPANIC,2
2013,BFW,DUI,White [Hispanic or Latino],4
2013,BFW,DUI,White/Black [Hispanic or Latino],1
2013,BFW,Forgery,Black,4
2013,BFW,Forgery,White,1
2013,BFW,Forgery,White [Hispanic or Latino],1
2013,BFW,Fraud,,1
2013,BFW,Fraud,Black,1
2013,BFW,Fraudulent ID,White,1
2013,BFW,Home Invasion,White,1
2013,BFW,Identity Theft,White [Hispanic or Latino],1
2013,BFW,Intimidation,White [Hispanic or Latino],1
2013,BFW,Major Accidents,White [Hispanic or Latino],1
2013,BFW,Narcotics,Black,19
2013,BFW,Narcotics,White,4
2013,BFW,Narcotics,White [Hispanic or Latino],8
2013,BFW,Other Offense,HISPANIC,1
2013,BFW,Other Offense,White,3
2013,BFW,Other Offense,White [Hispanic or Latino],1
2013,BFW,Possession of Stolen Motor Vehicle,Black,1
2013,BFW,PROMIS Conversion,Black,2
2013,BFW,PROMIS Conversion,White,1
2013,BFW,Prostitution,Black,1
2013,BFW,Residential Burglary,White,1
2013,BFW,Residential Burglary,White [Hispanic or Latino],4
2013,BFW,Retail Theft,Black,8
2013,BFW,Retail Theft,White,1
2013,BFW,Retail Theft,White [Hispanic or Latino],1
2013,BFW,Robbery,Black,1
2013,BFW,Robbery,White,1
2013,BFW,Sex Crimes,White [Hispanic or Latino],10
2013,BFW,Stalking,White [Hispanic or Latino],1
2013,BFW,Theft,Black,2
2013,BFW,Theft,White,2
2013,BFW,UUW - Unlawful Use of Weapon,Black,1
2013,BFW,UUW - Unlawful Use of Weapon,White,1
2013,BFW,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],1
2013,BFW,Violate Bail Bond,Asian,1
2013,BFW,Violate Bail Bond,Black,1
2013,BFW,Violate Bail Bond,White,1
2013,BFW,Violate Bail Bond,White [Hispanic or Latino],7
2013,BFW,Violation Order Of Protection,Black,1
2013,BFW,Violation Order Of Protection,White [Hispanic or Latino],1
2013,Case Dismissed,Aggravated Battery,White [Hispanic or Latino],1
2013,Case Dismissed,Aggravated Battery Police Officer,White,1
2013,Case Dismissed,Aggravated Discharge Firearm,Black,1
2013,Case Dismissed,Attempt Homicide,White [Hispanic or Latino],1
2013,Case Dismissed,Burglary,Black,1
2013,Case Dismissed,DUI,White [Hispanic or Latino],1
2013,Case Dismissed,Narcotics,Black,2
2013,Case Dismissed,Other Offense,Black,1
2013,Case Dismissed,PROMIS Conversion,Black,1
2013,Case Dismissed,Residential Burglary,Black,1
2013,Case Dismissed,Sex Crimes,White,1
2013,Case Dismissed,UUW - Unlawful Use of Weapon,Black,1
2013,Case Dismissed,UUW - Unlawful Use of Weapon,White,1
2013,Charge Rejected,Narcotics,Black,1
2013,Charge Vacated,Driving With Suspended Or Revoked License,HISPANIC,1
2013,Charge Vacated,Narcotics,Black,4
2013,Death Suggested-Cause Abated,Aggravated Battery,Black,3
2013,Death Suggested-Cause Abated,Aggravated Battery,White,2
2013,Death Suggested-Cause Abated,Aggravated Battery Police Officer,Black,2
2013,Death Suggested-Cause Abated,Aggravated Battery With A Firearm,Black,1
2013,Death Suggested-Cause Abated,Aggravated DUI,Black,1
2013,Death Suggested-Cause Abated,Aggravated DUI,White,2
2013,Death Suggested-Cause Abated,Aggravated DUI,White [Hispanic or Latino],1
2013,Death Suggested-Cause Abated,Aggravated Fleeing and Eluding,White,1
2013,Death Suggested-Cause Abated,Armed Robbery,Black,3
2013,Death Suggested-Cause Abated,Armed Robbery,HISPANIC,1
2013,Death Suggested-Cause Abated,Armed Robbery,White,2
2013,Death Suggested-Cause Abated,Burglary,Black,4
2013,Death Suggested-Cause Abated,Driving With Suspended Or Revoked License,Black,2
2013,Death Suggested-Cause Abated,Driving With Suspended Or Revoked License,White,2
2013,Death Suggested-Cause Abated,Homicide,Black,2
2013,Death Suggested-Cause Abated,Homicide,White,1
2013,Death Suggested-Cause Abated,Impersonating Police Officer,White/Black [Hispanic or Latino],1
2013,Death Suggested-Cause Abated,Narcotics,Black,12
2013,Death Suggested-Cause Abated,Narcotics,White,8
2013,Death Suggested-Cause Abated,PROMIS Conversion,Black,14
2013,Death Suggested-Cause Abated,PROMIS Conversion,HISPANIC,1
2013,Death Suggested-Cause Abated,PROMIS Conversion,White,7
2013,Death Suggested-Cause Abated,Residential Burglary,White [Hispanic or Latino],1
2013,Death Suggested-Cause Abated,Retail Theft,Black,3
2013,Death Suggested-Cause Abated,Retail Theft,White [Hispanic or Latino],1
2013,Death Suggested-Cause Abated,Robbery,Black,2
2013,Death Suggested-Cause Abated,Robbery,White,1
2013,Death Suggested-Cause Abated,Sex Crimes,White,1
2013,Death Suggested-Cause Abated,Theft,White,1
2013,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,Black,5
2013,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,White,1
2013,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],2
2013,Finding Guilty,Aggravated Assault Police Officer,Black,3
2013,Finding Guilty,Aggravated Battery,Black,15
2013,Finding Guilty,Aggravated Battery,HISPANIC,1
2013,Finding Guilty,Aggravated Battery,White,4
2013,Finding Guilty,Aggravated Battery,White [Hispanic or Latino],14
2013,Finding Guilty,Aggravated Battery Police Officer,Black,18
2013,Finding Guilty,Aggravated Battery Police Officer,HISPANIC,1
2013,Finding Guilty,Aggravated Battery Police Officer,White,7
2013,Finding Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],6
2013,Finding Guilty,Aggravated Battery Police Officer Firearm,Black,2
2013,Finding Guilty,Aggravated Battery With A Firearm,Black,17
2013,Finding Guilty,Aggravated Battery With A Firearm,White [Hispanic or Latino],3
2013,Finding Guilty,Aggravated Battery With A Firearm,White/Black [Hispanic or Latino],1
2013,Finding Guilty,Aggravated Discharge Firearm,Black,4
2013,Finding Guilty,Aggravated Discharge Firearm,White,1
2013,Finding Guilty,Aggravated Discharge Firearm,White [Hispanic or Latino],2
2013,Finding Guilty,Aggravated DUI,,2
2013,Finding Guilty,Aggravated DUI,Asian,1
2013,Finding Guilty,Aggravated DUI,Black,5
2013,Finding Guilty,Aggravated DUI,HISPANIC,5
2013,Finding Guilty,Aggravated DUI,White,12
2013,Finding Guilty,Aggravated DUI,White [Hispanic or Latino],22
2013,Finding Guilty,Aggravated DUI,White/Black [Hispanic or Latino],1
2013,Finding Guilty,Aggravated Fleeing and Eluding,Black,8
2013,Finding Guilty,Aggravated Fleeing and Eluding,White [Hispanic or Latino],2
2013,Finding Guilty,Aggravated Robbery,Black,4
2013,Finding Guilty,Aggravated Robbery,White [Hispanic or Latino],1
2013,Finding Guilty,Aggravated Robbery BB Gun,Black,1
2013,Finding Guilty,Aggravated Robbery BB Gun,White,1
2013,Finding Guilty,Armed Robbery,Black,55
2013,Finding Guilty,Armed Robbery,White,3
2013,Finding Guilty,Armed Robbery,White [Hispanic or Latino],8
2013,Finding Guilty,Armed Violence,Black,8
2013,Finding Guilty,Arson,Black,1
2013,Finding Guilty,Arson,White,1
2013,Finding Guilty,Arson,White [Hispanic or Latino],1
2013,Finding Guilty,Arson and Attempt Arson,White,1
2013,Finding Guilty,Attempt Armed Robbery,White,1
2013,Finding Guilty,Attempt Armed Robbery,White [Hispanic or Latino],1
2013,Finding Guilty,Attempt Homicide,Black,11
2013,Finding Guilty,Attempt Homicide,White [Hispanic or Latino],3
2013,Finding Guilty,Bribery,Black,1
2013,Finding Guilty,Bribery,White [Hispanic or Latino],1
2013,Finding Guilty,Burglary,Black,41
2013,Finding Guilty,Burglary,White,2
2013,Finding Guilty,Burglary,White [Hispanic or Latino],4
2013,Finding Guilty,Child Pornography,White [Hispanic or Latino],1
2013,Finding Guilty,Credit Card Cases,Black,2
2013,Finding Guilty,Credit Card Cases,White,2
2013,Finding Guilty,Criminal Damage to Property,Black,3
2013,Finding Guilty,Criminal Damage to Property,HISPANIC,1
2013,Finding Guilty,Disarming Police Officer,Black,2
2013,Finding Guilty,Dog Fighting,Black,2
2013,Finding Guilty,Domestic Battery,Biracial,1
2013,Finding Guilty,Domestic Battery,Black,9
2013,Finding Guilty,Domestic Battery,White,2
2013,Finding Guilty,Domestic Battery,White [Hispanic or Latino],1
2013,Finding Guilty,Driving With Suspended Or Revoked License,Black,10
2013,Finding Guilty,Driving With Suspended Or Revoked License,HISPANIC,1
2013,Finding Guilty,Driving With Suspended Or Revoked License,White,3
2013,Finding Guilty,Driving With Suspended Or Revoked License,White [Hispanic or Latino],2
2013,Finding Guilty,DUI,Black,3
2013,Finding Guilty,DUI,HISPANIC,1
2013,Finding Guilty,DUI,White,5
2013,Finding Guilty,DUI,White [Hispanic or Latino],11
2013,Finding Guilty,Escape - Failure to Return,Black,3
2013,Finding Guilty,Failure to Register as a Sex Offender,Black,8
2013,Finding Guilty,Failure to Register as a Sex Offender,White [Hispanic or Latino],1
2013,Finding Guilty,Forgery,Black,2
2013,Finding Guilty,Forgery,White,1
2013,Finding Guilty,Fraud,Black,1
2013,Finding Guilty,Gun - Non UUW,Black,1
2013,Finding Guilty,Gun - Non UUW,White [Hispanic or Latino],1
2013,Finding Guilty,Home Invasion,Black,11
2013,Finding Guilty,Home Invasion,White,2
2013,Finding Guilty,Home Invasion,White [Hispanic or Latino],1
2013,Finding Guilty,Homicide,Black,17
2013,Finding Guilty,Homicide,HISPANIC,1
2013,Finding Guilty,Homicide,White [Hispanic or Latino],4
2013,Finding Guilty,Identity Theft,Black,3
2013,Finding Guilty,Intimidation,White [Hispanic or Latino],1
2013,Finding Guilty,Kidnapping,Black,2
2013,Finding Guilty,Kidnapping,White,1
2013,Finding Guilty,Kidnapping,White [Hispanic or Latino],1
2013,Finding Guilty,Kidnapping,White/Black [Hispanic or Latino],1
